date,usd_buy_black_market,usd_sell_black_market,usd_buy_bank,usd_sell_bank,usd_deposit_bank,gap_black_market,gap_bank,difference_buy,difference_sell
01-07-2021,23300,23370,22880,23110,22910,70,230,0.018356643356643332,0.011250540891388994
02-07-2021,23300,23350,22870,23100,22900,50,230,0.018801923917796337,0.010822510822510845
03-07-2021,23320,23370,22870,23100,22900,50,230,0.01967643200699598,0.011688311688311748
04-07-2021,23320,23370,22870,23100,22900,50,230,0.01967643200699598,0.011688311688311748
05-07-2021,23320,23370,22870,23100,22900,50,230,0.01967643200699598,0.011688311688311748
06-07-2021,23330,23370,22870,23100,22900,40,230,0.020113686051596025,0.011688311688311748
07-07-2021,23300,23340,22870,23100,22900,40,230,0.018801923917796337,0.010389610389610393
08-07-2021,23300,23340,22890,23120,22920,40,230,0.017911751856706015,0.009515570934256035
09-07-2021,23250,23320,22870,23100,22900,70,230,0.016615653694796784,0.00952380952380949
10-07-2021,23250,23320,22870,23100,22900,70,230,0.016615653694796784,0.00952380952380949
11-07-2021,23250,23320,22870,23100,22900,70,230,0.016615653694796784,0.00952380952380949
12-07-2021,23250,23320,22890,23120,22920,70,230,0.01572739187418093,0.00865051903114189
13-07-2021,23270,23320,22890,23120,22920,50,230,0.01660113586719092,0.00865051903114189
14-07-2021,23250,23300,22880,23110,22910,50,230,0.016171328671328755,0.008221549112938042
15-07-2021,23250,23300,22890,23120,22920,50,230,0.01572739187418093,0.007785467128027745
16-07-2021,23250,23300,22880,23110,22910,50,230,0.016171328671328755,0.008221549112938042
17-07-2021,23250,23300,22880,23110,22910,50,230,0.016171328671328755,0.008221549112938042
18-07-2021,23250,23300,22880,23110,22910,50,230,0.016171328671328755,0.008221549112938042
19-07-2021,23200,23250,22890,23120,22920,50,230,0.013543031891655843,0.005622837370242273
20-07-2021,23200,23250,22900,23130,22930,50,230,0.013100436681222627,0.005188067444876765
21-07-2021,23200,23250,22900,23130,22930,50,230,0.013100436681222627,0.005188067444876765
22-07-2021,23200,23250,22890,23120,22920,50,230,0.013543031891655843,0.005622837370242273
23-07-2021,23140,23180,22880,23110,22910,40,230,0.011363636363636465,0.0030289917784509512
24-07-2021,23140,23180,22880,23110,22910,40,230,0.011363636363636465,0.0030289917784509512
25-07-2021,23140,23180,22880,23110,22910,40,230,0.011363636363636465,0.0030289917784509512
26-07-2021,23140,23180,22880,23110,22910,40,230,0.011363636363636465,0.0030289917784509512
27-07-2021,23140,23180,22880,23110,22910,40,230,0.011363636363636465,0.0030289917784509512
28-07-2021,23080,23160,22865,23095,22895,80,230,0.009403017712661166,0.0028144620047629854
29-07-2021,23080,23160,22840,23070,22870,80,230,0.01050788091068311,0.0039011703511053764
30-07-2021,23080,23160,22820,23050,22850,80,230,0.011393514460999121,0.004772234273318965
31-07-2021,23080,23160,22820,23050,22850,80,230,0.011393514460999121,0.004772234273318965
01-08-2021,23080,23160,22820,23050,22850,80,230,0.011393514460999121,0.004772234273318965
02-08-2021,23160,23230,22820,23050,22850,70,230,0.014899211218229569,0.007809110629067195
03-08-2021,23160,23230,22820,23050,22850,70,230,0.014899211218229569,0.007809110629067195
04-08-2021,23160,23230,22810,23040,22840,70,230,0.01534414730381406,0.008246527777777679
05-08-2021,23160,23230,22810,23040,22840,70,230,0.01534414730381406,0.008246527777777679
06-08-2021,23190,23290,22800,23030,22830,100,230,0.017105263157894735,0.011289622231871466
07-08-2021,23190,23290,22800,23030,22830,100,230,0.017105263157894735,0.011289622231871466
08-08-2021,23190,23290,22800,23030,22830,100,230,0.017105263157894735,0.011289622231871466
09-08-2021,23190,23290,22800,23030,22830,100,230,0.017105263157894735,0.011289622231871466
10-08-2021,23070,23180,22770,23000,22800,110,230,0.013175230566534912,0.00782608695652165
11-08-2021,23070,23180,22670,22900,22700,110,230,0.01764446404940445,0.012227074235807933
12-08-2021,23070,23180,22680,22910,22710,110,230,0.01719576719576721,0.011785246617197709
13-08-2021,23070,23180,22700,22930,22730,110,230,0.016299559471365743,0.01090274749236797
14-08-2021,23070,23180,22700,22930,22730,110,230,0.016299559471365743,0.01090274749236797
15-08-2021,23070,23180,22700,22930,22730,110,230,0.016299559471365743,0.01090274749236797
16-08-2021,23040,23140,22710,22940,22740,100,230,0.014531043593130732,0.008718395815169977
17-08-2021,23040,23140,22705,22935,22735,100,230,0.014754459370182715,0.008938303902332745
18-08-2021,23040,23140,22680,22910,22710,100,230,0.015873015873015817,0.010039284155390682
19-08-2021,23040,23140,22680,22910,22710,100,230,0.015873015873015817,0.010039284155390682
20-08-2021,23040,23140,22685,22915,22715,100,230,0.015649107339651858,0.009818895919703197
21-08-2021,23000,23200,22685,22915,22715,200,230,0.013885827639409376,0.012437268164957382
22-08-2021,23000,23200,22685,22915,22715,200,230,0.013885827639409376,0.012437268164957382
23-08-2021,23000,23200,22695,22925,22725,200,230,0.013439083498568039,0.01199563794983649
24-08-2021,23000,23200,22695,22925,22725,200,230,0.013439083498568039,0.01199563794983649
25-08-2021,23000,23200,22670,22900,22700,200,230,0.014556682840758617,0.013100436681222627
26-08-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
27-08-2021,23000,23200,22660,22890,22690,200,230,0.015004413062665423,0.013543031891655843
28-08-2021,23000,23200,22660,22890,22690,200,230,0.015004413062665423,0.013543031891655843
29-08-2021,23000,23200,22660,22890,22690,200,230,0.015004413062665423,0.013543031891655843
30-08-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
31-08-2021,23000,23200,22640,22870,22670,200,230,0.01590106007067127,0.014429383471797008
01-09-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
02-09-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
03-09-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
04-09-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
05-09-2021,23000,23200,22650,22880,22680,200,230,0.015452538631346657,0.013986013986013957
06-09-2021,23000,23200,22635,22865,22665,200,230,0.016125469405787518,0.014651213645309413
07-09-2021,23050,23200,22630,22860,22660,150,230,0.018559434379142647,0.014873140857392775
08-09-2021,23050,23200,22640,22870,22670,150,230,0.01810954063604231,0.014429383471797008
09-09-2021,23050,23200,22640,22870,22670,150,230,0.01810954063604231,0.014429383471797008
10-09-2021,23040,23190,,,,150,,,
11-09-2021,23170,23220,,,,50,,,
12-09-2021,23170,23220,,,,50,,,
13-09-2021,23170,23220,,,,50,,,
14-09-2021,23170,23220,,,,50,,,
15-09-2021,23170,23220,,,,50,,,
16-09-2021,23170,23220,,,,50,,,
17-09-2021,23170,23220,,,,50,,,
18-09-2021,23170,23220,,,,50,,,
19-09-2021,23170,23220,,,,50,,,
20-09-2021,23170,23220,,,,50,,,
21-09-2021,23170,23220,,,,50,,,
22-09-2021,23170,23220,,,,50,,,
23-09-2021,23170,23220,,,,50,,,
24-09-2021,23170,23220,,,,50,,,
25-09-2021,23170,23220,,,,50,,,
26-09-2021,23170,23220,,,,50,,,
27-09-2021,23170,23220,,,,50,,,
28-09-2021,23170,23220,,,,50,,,
29-09-2021,23170,23220,,,,50,,,
30-09-2021,23170,23220,,,,50,,,
01-10-2021,23170,23220,,,,50,,,
02-10-2021,23170,23220,,,,50,,,
03-10-2021,23100,23190,,,,90,,,
04-10-2021,23170,23220,,,,50,,,
05-10-2021,23150,23220,,,,70,,,
06-10-2021,23150,23240,,,,90,,,
07-10-2021,23220,23270,,,,50,,,
08-10-2021,23205,23205,,,,0,,,
09-10-2021,23205,23205,,,,0,,,
10-10-2021,23205,23205,,,,0,,,
11-10-2021,23250,23300,,,,50,,,
12-10-2021,23250,23300,,,,50,,,
13-10-2021,23250,23300,,,,50,,,
14-10-2021,23250,23300,,,,50,,,
15-10-2021,23250,23300,,,,50,,,
16-10-2021,23250,23300,,,,50,,,
17-10-2021,23490,23540,,,,50,,,
18-10-2021,23490,23540,,,,50,,,
19-10-2021,23490,23540,,,,50,,,
20-10-2021,23490,23540,,,,50,,,
21-10-2021,23490,23540,,,,50,,,
22-10-2021,23490,23540,,,,50,,,
23-10-2021,23490,23540,,,,50,,,
24-10-2021,23490,23540,,,,50,,,
25-10-2021,23490,23540,,,,50,,,
26-10-2021,23490,23540,,,,50,,,
27-10-2021,23490,23540,,,,50,,,
28-10-2021,23490,23540,,,,50,,,
29-10-2021,23490,23540,,,,50,,,
30-10-2021,23490,23540,,,,50,,,
31-10-2021,23380,23440,,,,60,,,
01-11-2021,23380,23440,,,,60,,,
02-11-2021,23380,23440,,,,60,,,
03-11-2021,23380,23440,,,,60,,,
04-11-2021,23380,23440,,,,60,,,
05-11-2021,23380,23440,,,,60,,,
06-11-2021,23380,23440,,,,60,,,
07-11-2021,23380,23430,,,,50,,,
08-11-2021,23380,23430,,,,50,,,
09-11-2021,23380,23430,,,,50,,,
10-11-2021,23380,23430,,,,50,,,
11-11-2021,23380,23430,,,,50,,,
12-11-2021,23380,23430,,,,50,,,
13-11-2021,23380,23430,,,,50,,,
14-11-2021,23410,23450,,,,40,,,
15-11-2021,23410,23450,,,,40,,,
16-11-2021,23410,23450,,,,40,,,
17-11-2021,23410,23450,,,,40,,,
18-11-2021,23410,23450,,,,40,,,
19-11-2021,23410,23450,,,,40,,,
20-11-2021,23410,23450,,,,40,,,
21-11-2021,23430,23470,,,,40,,,
22-11-2021,23430,23470,,,,40,,,
23-11-2021,23430,23470,,,,40,,,
24-11-2021,23430,23470,,,,40,,,
25-11-2021,23430,23470,,,,40,,,
26-11-2021,23430,23470,,,,40,,,
27-11-2021,23430,23470,,,,40,,,
28-11-2021,23470,23520,,,,50,,,
29-11-2021,23470,23520,,,,50,,,
30-11-2021,23470,23520,,,,50,,,
01-12-2021,23470,23520,,,,50,,,
02-12-2021,23470,23520,,,,50,,,
03-12-2021,23470,23520,,,,50,,,
04-12-2021,23470,23520,,,,50,,,
05-12-2021,23605,23645,,,,40,,,
06-12-2021,23605,23645,,,,40,,,
07-12-2021,23605,23645,,,,40,,,
08-12-2021,23605,23645,,,,40,,,
09-12-2021,23605,23645,,,,40,,,
10-12-2021,23605,23645,,,,40,,,
11-12-2021,23605,23645,,,,40,,,
12-12-2021,23600,23680,,,,80,,,
13-12-2021,23600,23680,,,,80,,,
14-12-2021,23600,23680,,,,80,,,
15-12-2021,23600,23680,,,,80,,,
16-12-2021,23600,23680,,,,80,,,
17-12-2021,23600,23680,,,,80,,,
18-12-2021,23600,23680,,,,80,,,
19-12-2021,23570,23600,,,,30,,,
20-12-2021,23570,23600,,,,30,,,
21-12-2021,23570,23600,,,,30,,,
22-12-2021,23570,23600,,,,30,,,
23-12-2021,23570,23600,,,,30,,,
24-12-2021,23570,23600,,,,30,,,
25-12-2021,23570,23600,,,,30,,,
26-12-2021,23520,23550,,,,30,,,
27-12-2021,23520,23550,,,,30,,,
28-12-2021,23520,23550,,,,30,,,
29-12-2021,23520,23550,,,,30,,,
30-12-2021,23520,23550,,,,30,,,
31-12-2021,23520,23550,,,,30,,,
01-01-2022,23520,23550,,,,30,,,
02-01-2022,23520,23550,,,,30,,,
03-01-2022,23520,23550,,,,30,,,
04-01-2022,23520,23550,,,,30,,,
05-01-2022,23520,23550,,,,30,,,
06-01-2022,23520,23550,,,,30,,,
07-01-2022,23520,23550,,,,30,,,
08-01-2022,23520,23550,,,,30,,,
09-01-2022,23535,23565,,,,30,,,
10-01-2022,23535,23565,,,,30,,,
11-01-2022,23535,23565,,,,30,,,
12-01-2022,23535,23565,,,,30,,,
13-01-2022,23535,23565,,,,30,,,
14-01-2022,23535,23565,,,,30,,,
15-01-2022,23535,23565,,,,30,,,
16-01-2022,23455,23485,,,,30,,,
17-01-2022,23455,23485,,,,30,,,
18-01-2022,23455,23485,,,,30,,,
19-01-2022,23455,23485,,,,30,,,
20-01-2022,23455,23485,,,,30,,,
21-01-2022,23455,23485,,,,30,,,
22-01-2022,23455,23485,,,,30,,,
23-01-2022,23515,23615,,,,100,,,
24-01-2022,23515,23615,,,,100,,,
25-01-2022,23515,23615,,,,100,,,
26-01-2022,23515,23615,,,,100,,,
27-01-2022,23515,23615,,,,100,,,
28-01-2022,23515,23615,,,,100,,,
29-01-2022,23515,23615,,,,100,,,
30-01-2022,23515,23615,,,,100,,,
31-01-2022,23515,23615,,,,100,,,
01-02-2022,23515,23615,,,,100,,,
02-02-2022,23515,23615,,,,100,,,
03-02-2022,23515,23615,,,,100,,,
04-02-2022,23515,23615,,,,100,,,
05-02-2022,23515,23615,,,,100,,,
06-02-2022,23465,23535,,,,70,,,
07-02-2022,23465,23535,,,,70,,,
08-02-2022,23465,23535,,,,70,,,
09-02-2022,23465,23535,,,,70,,,
10-02-2022,23465,23535,,,,70,,,
11-02-2022,23465,23535,,,,70,,,
12-02-2022,23465,23535,,,,70,,,
13-02-2022,23485,23515,,,,30,,,
14-02-2022,23485,23515,,,,30,,,
15-02-2022,23485,23515,,,,30,,,
16-02-2022,23485,23515,,,,30,,,
17-02-2022,23485,23515,,,,30,,,
18-02-2022,23485,23515,,,,30,,,
19-02-2022,23485,23515,,,,30,,,
20-02-2022,23495,23565,,,,70,,,
21-02-2022,23495,23565,,,,70,,,
22-02-2022,23495,23565,,,,70,,,
23-02-2022,23495,23565,,,,70,,,
24-02-2022,23495,23565,,,,70,,,
25-02-2022,23495,23565,,,,70,,,
26-02-2022,23495,23565,,,,70,,,
27-02-2022,23390,23460,22640,22950,22670,70,310,0.033127208480565384,0.022222222222222143
28-02-2022,23390,23460,22640,22950,22670,70,310,0.033127208480565384,0.022222222222222143
01-03-2022,23390,23460,22640,22950,22670,70,310,0.033127208480565384,0.022222222222222143
02-03-2022,23390,23460,22670,22980,22700,70,310,0.03176003528892801,0.02088772845953013
03-03-2022,23390,23460,22670,22980,22700,70,310,0.03176003528892801,0.02088772845953013
04-03-2022,23390,23460,22670,22980,22700,70,310,0.03176003528892801,0.02088772845953013
05-03-2022,23390,23460,22670,22980,22700,70,310,0.03176003528892801,0.02088772845953013
06-03-2022,23420,23500,22670,22980,22700,80,310,0.0330833700926334,0.022628372497824234
07-03-2022,23430,23480,22680,22990,22710,50,310,0.033068783068783025,0.021313614615050103
08-03-2022,23430,23500,22680,22990,22710,70,310,0.033068783068783025,0.022183558068725517
09-03-2022,23430,23500,22680,22990,22710,70,310,0.033068783068783025,0.022183558068725517
10-03-2022,23430,23500,22670,22980,22700,70,310,0.03352448169386846,0.022628372497824234
11-03-2022,23430,23500,22700,23010,22730,70,310,0.032158590308370094,0.021295089091699193
12-03-2022,23435,23465,22700,23010,22730,30,310,0.03237885462555057,0.019774011299435124
13-03-2022,23435,23465,22700,23010,22730,30,310,0.03237885462555057,0.019774011299435124
14-03-2022,23440,23520,22720,23030,22750,80,310,0.03169014084507049,0.02127659574468077
15-03-2022,23440,23520,22720,23030,22750,80,310,0.03169014084507049,0.02127659574468077
16-03-2022,23440,23520,22710,23020,22740,80,310,0.032144429766622684,0.021720243266724504
17-03-2022,23440,23520,22710,23020,22740,80,310,0.032144429766622684,0.021720243266724504
18-03-2022,23385,23425,22690,23000,22720,40,310,0.03063023358307615,0.018478260869565277
19-03-2022,23420,23460,22690,23000,22720,40,310,0.03217276333186425,0.020000000000000018
20-03-2022,23420,23460,22690,23000,22720,40,310,0.03217276333186425,0.020000000000000018
21-03-2022,23430,23450,22700,23010,22730,20,310,0.032158590308370094,0.019122120817036015
22-03-2022,23400,23460,22705,23015,22735,60,310,0.030609997797841793,0.01933521616337175
23-03-2022,23370,23450,22710,23020,22740,80,310,0.029062087186261465,0.018679409209383158
24-03-2022,23354,23414,22705,23015,22735,60,310,0.028584012332085518,0.01733651966109062
25-03-2022,23300,23360,22700,23010,22730,60,310,0.026431718061673992,0.015210777922642249
26-03-2022,23355,23385,22700,23010,22730,30,310,0.028854625550660762,0.01629726205997395
27-03-2022,23355,23385,22700,23010,22730,30,310,0.028854625550660762,0.01629726205997395
28-03-2022,23340,23400,22705,23015,22735,60,310,0.027967408059898613,0.01672822072561364
29-03-2022,23350,23420,22710,23020,22740,70,310,0.02818141787758699,0.017376194613379692
30-03-2022,23320,23400,22690,23000,22720,80,310,0.027765535478184278,0.017391304347825987
31-03-2022,23325,23365,22670,22980,22700,40,310,0.028892809880899817,0.016753698868581468
01-04-2022,23305,23345,22670,22980,22700,40,310,0.028010586678429705,0.015883376849434194
02-04-2022,23310,23350,22670,22980,22700,40,310,0.028231142479047122,0.016100957354221013
03-04-2022,23310,23350,22670,22980,22700,40,310,0.028231142479047122,0.016100957354221013
04-04-2022,23310,23370,22670,22980,22700,60,310,0.028231142479047122,0.016971279373368064
05-04-2022,23280,23360,22700,23010,22730,80,310,0.02555066079295165,0.015210777922642249
06-04-2022,23260,23340,22700,23010,22730,80,310,0.02466960352422909,0.014341590612777066
07-04-2022,23255,23285,22690,23000,22720,30,310,0.024900837373292184,0.012391304347826093
08-04-2022,23225,23260,22690,23000,22720,35,310,0.023578669017188192,0.011304347826087024
09-04-2022,23240,23280,22690,23000,22720,40,310,0.0242397531952403,0.012173913043478368
10-04-2022,23240,23280,22690,23000,22720,40,310,0.0242397531952403,0.012173913043478368
11-04-2022,23250,23320,22690,23000,22720,70,310,0.024680475980608296,0.013913043478260834
12-04-2022,23270,23340,22715,23025,22745,70,310,0.02443319392471932,0.013680781758957705
13-04-2022,23270,23330,22710,23020,22740,60,310,0.024658740642888644,0.013466550825369294
14-04-2022,23265,23300,22730,23040,22760,35,310,0.023537175538935307,0.011284722222222321
15-04-2022,23290,23320,22730,23040,22760,30,310,0.024637043554773363,0.012152777777777679
16-04-2022,23290,23320,22730,23040,22760,30,310,0.024637043554773363,0.012152777777777679
17-04-2022,23290,23320,22730,23040,22760,30,310,0.024637043554773363,0.012152777777777679
18-04-2022,23260,23330,22750,23060,22780,70,310,0.022417582417582516,0.01170858629661753
19-04-2022,23260,23330,22785,23095,22815,70,310,0.020847048496818177,0.010175362632604434
20-04-2022,23300,23380,22795,23105,22825,80,310,0.02215398113621414,0.011902185674096621
21-04-2022,23300,23380,22795,23105,22825,80,310,0.02215398113621414,0.011902185674096621
22-04-2022,23325,23360,22800,23110,22830,35,310,0.023026315789473673,0.01081782778018181
23-04-2022,23325,23360,22800,23110,22830,35,310,0.023026315789473673,0.01081782778018181
24-04-2022,23325,23360,22800,23110,22830,35,310,0.023026315789473673,0.01081782778018181
25-04-2022,23350,23430,22810,23120,22840,80,310,0.023673827268741787,0.013408304498269796
26-04-2022,23420,23510,22810,23120,22840,90,310,0.0267426567295046,0.016868512110726597
27-04-2022,23420,23520,22795,23105,22825,100,310,0.02741829348541347,0.01796148019909105
28-04-2022,23465,23510,22780,23090,22810,45,310,0.030070237050043858,0.01818969250757907
29-04-2022,23500,23550,22785,23095,22815,50,310,0.03138029405310516,0.019701234033340453
30-04-2022,23500,23550,22785,23095,22815,50,310,0.03138029405310516,0.019701234033340453
01-05-2022,23500,23550,22785,23095,22815,50,310,0.03138029405310516,0.019701234033340453
02-05-2022,23500,23550,22785,23095,22815,50,310,0.03138029405310516,0.019701234033340453
03-05-2022,23500,23550,22785,23095,22815,50,310,0.03138029405310516,0.019701234033340453
04-05-2022,23580,23680,22800,23110,22830,100,310,0.03421052631578947,0.02466464733881435
05-05-2022,23555,23595,22780,23090,22810,40,310,0.03402107111501307,0.021870939800779476
06-05-2022,23570,23640,22780,23090,22810,70,310,0.03467954345917468,0.023819835426591496
07-05-2022,23540,23640,22780,23090,22810,100,310,0.03336259877085168,0.023819835426591496
08-05-2022,23540,23640,22780,23090,22810,100,310,0.03336259877085168,0.023819835426591496
09-05-2022,23660,23730,22785,23095,22815,70,310,0.03840245775729656,0.027495128815760994
10-05-2022,23720,23820,22765,23075,22795,100,310,0.04195036239841854,0.03228602383531953
11-05-2022,23820,23930,22890,23200,22920,110,310,0.04062909567496731,0.03146551724137936
12-05-2022,23820,23930,22920,23230,22950,110,310,0.03926701570680624,0.03013344812742136
13-05-2022,23865,23930,22920,23230,22950,65,310,0.04123036649214651,0.03013344812742136
14-05-2022,23940,24000,22920,23230,22950,60,310,0.04450261780104703,0.03314679294016365
15-05-2022,23940,24000,22920,23230,22950,60,310,0.04450261780104703,0.03314679294016365
